Format Version,1.22,Take Name,Take 2023-07-13 11.16.48 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,16 Jan 1970 07:01:01 +0200,Total Frames in Take,1355,Total Exported Frames,1355,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate
,,"11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
847,7.058333,-0.737782,-0.019331,-0.029590,-0.674113,1.685025,0.669430,0.692533
848,7.066667,-0.735767,-0.020109,-0.028332,-0.676344,1.685047,0.669676,0.692621
849,7.075000,-0.734727,-0.021597,-0.025265,-0.677549,1.684922,0.669943,0.692716
850,7.083333,-0.735372,-0.022647,-0.023297,-0.676884,1.684892,0.670036,0.692403
851,7.091667,-0.734755,-0.023309,-0.022037,-0.677574,1.684902,0.670110,0.692038
852,7.100000,-0.734627,-0.023195,-0.022131,-0.677713,1.684963,0.670032,0.691372
853,7.108333,-0.734308,-0.023096,-0.022299,-0.678057,1.685010,0.669971,0.690814
854,7.116667,-0.732958,-0.022992,-0.022295,-0.679520,1.685019,0.669976,0.690466
855,7.125000,-0.730393,-0.024383,-0.020397,-0.682287,1.685026,0.670113,0.690408
856,7.133333,-0.728851,-0.027442,-0.016295,-0.683928,1.685047,0.670243,0.690385
857,7.141667,-0.727387,-0.029587,-0.013383,-0.685458,1.685104,0.670361,0.690232
858,7.150000,-0.726353,-0.030959,-0.011391,-0.686530,1.685133,0.670431,0.689975
859,7.158333,-0.724559,-0.031547,-0.010801,-0.688406,1.685200,0.670476,0.689572
860,7.166667,-0.721794,-0.031522,-0.011589,-0.691293,1.685306,0.670486,0.689015
861,7.175000,-0.719437,-0.031620,-0.012188,-0.693730,1.685393,0.670499,0.688458
862,7.183333,-0.717408,-0.031672,-0.012652,-0.695818,1.685489,0.670539,0.687943
863,7.191667,-0.715593,-0.031526,-0.013103,-0.697683,1.685621,0.670616,0.687492
864,7.200000,-0.713890,-0.031321,-0.013534,-0.699426,1.685728,0.670705,0.687039
865,7.208333,-0.712041,-0.031381,-0.013784,-0.701301,1.685785,0.670783,0.686568
866,7.216667,-0.709760,-0.032029,-0.013491,-0.703586,1.685767,0.670802,0.686123
867,7.225000,-0.707951,-0.031924,-0.013981,-0.705401,1.685777,0.670818,0.685594
868,7.233333,-0.707357,-0.030844,-0.015582,-0.706011,1.685830,0.670786,0.684840
869,7.241667,-0.706787,-0.031062,-0.014936,-0.706586,1.685906,0.670801,0.684162
870,7.250000,-0.705069,-0.032347,-0.012415,-0.708292,1.686001,0.670948,0.683732
871,7.258333,-0.703155,-0.033408,-0.010585,-0.710172,1.686075,0.671126,0.683343
872,7.266667,-0.702041,-0.034783,-0.008447,-0.711237,1.686123,0.671298,0.682962
873,7.275000,-0.701046,-0.035426,-0.007430,-0.712197,1.686153,0.671400,0.682448
874,7.283333,-0.699797,-0.035502,-0.007438,-0.713420,1.686186,0.671403,0.681741
875,7.291667,-0.697501,-0.035462,-0.007277,-0.715669,1.686191,0.671348,0.680961
876,7.300000,-0.695277,-0.035201,-0.007722,-0.717838,1.686217,0.671371,0.680221
877,7.308333,-0.691639,-0.036198,-0.007143,-0.721300,1.686268,0.671555,0.679739
878,7.316667,-0.687991,-0.036829,-0.007076,-0.724750,1.686304,0.671666,0.679208
879,7.325000,-0.684644,-0.036747,-0.007530,-0.727912,1.686355,0.671663,0.678593
880,7.333333,-0.682446,-0.036107,-0.007870,-0.730001,1.686410,0.671542,0.677898
881,7.341667,-0.680404,-0.035753,-0.008319,-0.731917,1.686394,0.671420,0.677164
882,7.350000,-0.678037,-0.035637,-0.008540,-0.734114,1.686411,0.671364,0.676479
883,7.358333,-0.675955,-0.035618,-0.008433,-0.736033,1.686392,0.671287,0.675801
884,7.366667,-0.673482,-0.036030,-0.008041,-0.738281,1.686399,0.671240,0.675167
885,7.375000,-0.671281,-0.036018,-0.008406,-0.740279,1.686468,0.671193,0.674459
886,7.383333,-0.670386,-0.034971,-0.009927,-0.741122,1.686581,0.671088,0.673489
887,7.391667,-0.669396,-0.034796,-0.010559,-0.742015,1.686694,0.670935,0.672499
888,7.400000,-0.667613,-0.035427,-0.010114,-0.743596,1.686747,0.670821,0.671777
889,7.408333,-0.664402,-0.037297,-0.008315,-0.746398,1.686776,0.670824,0.671422
890,7.416667,-0.661114,-0.038941,-0.006594,-0.749245,1.686837,0.670947,0.671240
891,7.425000,-0.658398,-0.040421,-0.004665,-0.751570,1.686926,0.671070,0.671007
892,7.433333,-0.656242,-0.041270,-0.003510,-0.753413,1.687029,0.671171,0.670727
893,7.441667,-0.654124,-0.041561,-0.003126,-0.755238,1.687152,0.671236,0.670348
894,7.450000,-0.651591,-0.041687,-0.003447,-0.757417,1.687216,0.671211,0.669860
895,7.458333,-0.649339,-0.041806,-0.003723,-0.759340,1.687270,0.671176,0.669381
896,7.466667,-0.647319,-0.041937,-0.003923,-0.761054,1.687311,0.671134,0.668916
897,7.475000,-0.645665,-0.042080,-0.003889,-0.762450,1.687336,0.671072,0.668472
898,7.483333,-0.644438,-0.042096,-0.003758,-0.763488,1.687346,0.670990,0.668044
899,7.491667,-0.643159,-0.042407,-0.003411,-0.764550,1.687366,0.670897,0.667578
900,7.500000,-0.641918,-0.043328,-0.002511,-0.765544,1.687379,0.670762,0.667075
901,7.508333,-0.640043,-0.044426,-0.001509,-0.767052,1.687392,0.670639,0.666640
902,7.516667,-0.638535,-0.045457,-0.000257,-0.768249,1.687462,0.670578,0.666249
903,7.525000,-0.637567,-0.046447,0.001324,-0.768992,1.687589,0.670666,0.666005
904,7.533333,-0.635970,-0.046962,0.002427,-0.770280,1.687711,0.670823,0.665838
905,7.541667,-0.634125,-0.047622,0.003422,-0.771755,1.687798,0.670877,0.665584
906,7.550000,-0.632113,-0.047786,0.003716,-0.773392,1.687864,0.670842,0.665193
907,7.558333,-0.629327,-0.047396,0.003255,-0.775688,1.687971,0.670784,0.664708
908,7.566667,-0.626160,-0.047367,0.002980,-0.778249,1.688132,0.670774,0.664297
909,7.575000,-0.623055,-0.047616,0.002966,-0.780722,1.688279,0.670781,0.663967
910,7.583333,-0.620941,-0.048391,0.004172,-0.782351,1.688333,0.670781,0.663678
911,7.591667,-0.619126,-0.049737,0.006014,-0.783692,1.688397,0.670749,0.663275
912,7.600000,-0.618653,-0.051513,0.008414,-0.783928,1.688505,0.670649,0.662667
913,7.608333,-0.617808,-0.052580,0.009979,-0.784506,1.688648,0.670567,0.662099
914,7.616667,-0.615336,-0.053060,0.010169,-0.786412,1.688722,0.670482,0.661585
915,7.625000,-0.610901,-0.052345,0.008242,-0.789932,1.688893,0.670460,0.661227
916,7.633333,-0.606571,-0.051972,0.005718,-0.793308,1.689207,0.670472,0.660853
917,7.641667,-0.603085,-0.051260,0.003473,-0.796020,1.689344,0.670391,0.660391
918,7.650000,-0.600683,-0.050651,0.002679,-0.797876,1.689318,0.670246,0.659821
919,7.658333,-0.597765,-0.050201,0.001910,-0.800096,1.689339,0.670106,0.659231
920,7.666667,-0.594887,-0.050145,0.001599,-0.802242,1.689358,0.669951,0.658667
921,7.675000,-0.592265,-0.050393,0.001626,-0.804164,1.689333,0.669782,0.658114
922,7.683333,-0.589833,-0.050956,0.002036,-0.805913,1.689330,0.669665,0.657614
923,7.691667,-0.587292,-0.051730,0.002278,-0.807717,1.689383,0.669581,0.657101
924,7.700000,-0.586090,-0.052892,0.003377,-0.808511,1.689397,0.669502,0.656664
925,7.708333,-0.585523,-0.054287,0.005285,-0.808819,1.689387,0.669442,0.656328
926,7.716667,-0.582829,-0.054710,0.005173,-0.810735,1.689428,0.669314,0.655798
927,7.725000,-0.580244,-0.055616,0.005428,-0.812523,1.689503,0.669248,0.655351
928,7.733333,-0.577978,-0.056172,0.005558,-0.814098,1.689549,0.669161,0.654922
929,7.741667,-0.576180,-0.056358,0.005382,-0.815360,1.689566,0.669037,0.654485
930,7.750000,-0.573955,-0.056752,0.005145,-0.816902,1.689623,0.668963,0.654055
931,7.758333,-0.571579,-0.057045,0.004911,-0.818547,1.689637,0.668878,0.653654
932,7.766667,-0.569526,-0.057739,0.005333,-0.819925,1.689651,0.668791,0.653231
933,7.775000,-0.568598,-0.058804,0.006427,-0.820486,1.689725,0.668703,0.652714
934,7.783333,-0.567375,-0.059721,0.007141,-0.821260,1.689780,0.668553,0.652032
935,7.791667,-0.565826,-0.061133,0.008381,-0.822212,1.689784,0.668327,0.651173
936,7.800000,-0.563399,-0.062340,0.009321,-0.823777,1.689781,0.668180,0.650452
937,7.808333,-0.560819,-0.063466,0.010152,-0.825440,1.689765,0.668029,0.649809
938,7.816667,-0.557373,-0.063988,0.010509,-0.827726,1.689719,0.667867,0.649311
939,7.825000,-0.552508,-0.063350,0.009996,-0.831036,1.689619,0.667689,0.649046
940,7.833333,-0.548263,-0.063165,0.009837,-0.833859,1.689524,0.667528,0.648732
941,7.841667,-0.544327,-0.063353,0.009940,-0.836419,1.689407,0.667381,0.648399
942,7.850000,-0.541694,-0.064005,0.010506,-0.838070,1.689341,0.667283,0.648095
943,7.858333,-0.541636,-0.066285,0.013101,-0.837893,1.689360,0.667222,0.647756
944,7.866667,-0.542100,-0.069130,0.015852,-0.837316,1.689407,0.667095,0.647162
945,7.875000,-0.539783,-0.069315,0.015391,-0.838804,1.689436,0.667020,0.646757
946,7.883333,-0.536510,-0.069162,0.014667,-0.840927,1.689454,0.666883,0.646264
947,7.891667,-0.534005,-0.070027,0.014528,-0.842451,1.689427,0.666799,0.645854
948,7.900000,-0.531791,-0.070771,0.014245,-0.843793,1.689312,0.666613,0.645398
949,7.908333,-0.530010,-0.071318,0.014126,-0.844869,1.689232,0.666430,0.644946
950,7.916667,-0.527542,-0.071951,0.014320,-0.846355,1.689173,0.666326,0.644561
951,7.925000,-0.524618,-0.072150,0.013994,-0.848159,1.689075,0.666124,0.644105
952,7.933333,-0.520145,-0.071366,0.012817,-0.850995,1.688956,0.665775,0.643483
953,7.941667,-0.516164,-0.070853,0.011787,-0.853473,1.688909,0.665542,0.642968
954,7.950000,-0.512832,-0.070517,0.010965,-0.855518,1.688958,0.665426,0.642536
955,7.958333,-0.511534,-0.070458,0.011182,-0.856297,1.688953,0.665308,0.642173
956,7.966667,-0.510275,-0.070631,0.011246,-0.857032,1.688964,0.665214,0.641852
957,7.975000,-0.508833,-0.071210,0.011283,-0.857841,1.689005,0.665152,0.641573
958,7.983333,-0.507019,-0.071739,0.011530,-0.858867,1.689009,0.665058,0.641320
959,7.991667,-0.505433,-0.072195,0.011746,-0.859760,1.689007,0.664973,0.641056
960,8.000000,-0.504521,-0.072654,0.011985,-0.860254,1.688994,0.664907,0.640764
961,8.008333,-0.503278,-0.073046,0.012231,-0.860945,1.688985,0.664813,0.640478
962,8.016667,-0.501825,-0.073211,0.012241,-0.861779,1.688965,0.664728,0.640225
963,8.025000,-0.500360,-0.073319,0.012177,-0.862622,1.688936,0.664665,0.640039
964,8.033333,-0.499441,-0.073528,0.012288,-0.863135,1.688925,0.664570,0.639805
965,8.041667,-0.498130,-0.073745,0.012350,-0.863872,1.688928,0.664459,0.639549
966,8.050000,-0.496273,-0.073764,0.012082,-0.864943,1.688921,0.664344,0.639282
967,8.058333,-0.493628,-0.073809,0.011883,-0.866454,1.688909,0.664280,0.639115
968,8.066667,-0.491399,-0.074040,0.011825,-0.867701,1.688893,0.664226,0.638975
969,8.075000,-0.490451,-0.074254,0.011841,-0.868219,1.688861,0.664114,0.638734
970,8.083333,-0.489209,-0.074403,0.011827,-0.868906,1.688824,0.663990,0.638476
971,8.091667,-0.487745,-0.074528,0.011789,-0.869719,1.688787,0.663853,0.638196
972,8.100000,-0.485891,-0.074712,0.011887,-0.870739,1.688729,0.663696,0.637903
973,8.108333,-0.483448,-0.075056,0.012292,-0.872063,1.688640,0.663511,0.637614
974,8.116667,-0.481771,-0.075513,0.012830,-0.872943,1.688595,0.663344,0.637321
975,8.125000,-0.480897,-0.076096,0.013812,-0.873359,1.688590,0.663255,0.637107
976,8.133333,-0.479763,-0.076846,0.015070,-0.873897,1.688532,0.663169,0.636965
977,8.141667,-0.477420,-0.077076,0.015669,-0.875148,1.688457,0.662990,0.636718
978,8.150000,-0.473551,-0.076236,0.014516,-0.877341,1.688443,0.662781,0.636272
979,8.158333,-0.470695,-0.076130,0.014394,-0.878887,1.688443,0.662641,0.635927
980,8.166667,-0.467959,-0.076042,0.014282,-0.880357,1.688511,0.662517,0.635594
981,8.175000,-0.465499,-0.076088,0.014198,-0.881658,1.688547,0.662394,0.635270
982,8.183333,-0.463263,-0.076208,0.014061,-0.882826,1.688555,0.662243,0.634977
983,8.191667,-0.461002,-0.076529,0.014115,-0.883980,1.688539,0.662045,0.634660
984,8.200000,-0.458760,-0.076841,0.014215,-0.885117,1.688463,0.661837,0.634350
985,8.208333,-0.456398,-0.077261,0.014431,-0.886298,1.688434,0.661646,0.634037
986,8.216667,-0.453972,-0.077473,0.014634,-0.887521,1.688444,0.661494,0.633744
987,8.225000,-0.452340,-0.077487,0.014626,-0.888353,1.688425,0.661351,0.633484
988,8.233333,-0.450692,-0.077411,0.014598,-0.889197,1.688385,0.661185,0.633207
989,8.241667,-0.448420,-0.077515,0.014606,-0.890336,1.688365,0.661005,0.632911
990,8.250000,-0.445578,-0.077779,0.014567,-0.891739,1.688369,0.660801,0.632600
991,8.258333,-0.442501,-0.078206,0.014234,-0.893238,1.688418,0.660620,0.632307
992,8.266667,-0.439551,-0.078456,0.013968,-0.894675,1.688424,0.660429,0.631989
993,8.275000,-0.437321,-0.078731,0.014390,-0.895737,1.688372,0.660177,0.631604
994,8.283333,-0.435206,-0.079204,0.015106,-0.896713,1.688321,0.659898,0.631147
995,8.291667,-0.432126,-0.079729,0.015741,-0.898144,1.688295,0.659677,0.630776
996,8.300000,-0.427462,-0.080560,0.016472,-0.900286,1.688301,0.659536,0.630573
997,8.308333,-0.423664,-0.081167,0.016933,-0.902016,1.688259,0.659374,0.630321
998,8.316667,-0.420429,-0.081711,0.017466,-0.903470,1.688143,0.659170,0.630021
999,8.325000,-0.417679,-0.082227,0.018028,-0.904687,1.688028,0.658966,0.629705
1000,8.333333,-0.415671,-0.083078,0.018954,-0.905514,1.687982,0.658850,0.629480
1001,8.341667,-0.414499,-0.083562,0.019372,-0.905998,1.687892,0.658717,0.629220
1002,8.350000,-0.415945,-0.084148,0.019894,-0.905269,1.687796,0.658488,0.628772
1003,8.358333,-0.415031,-0.083693,0.018905,-0.905753,1.687678,0.658198,0.628229
1004,8.366667,-0.413888,-0.083620,0.018475,-0.906291,1.687531,0.657959,0.627790
1005,8.375000,-0.412497,-0.083790,0.018278,-0.906913,1.687464,0.657769,0.627428
1006,8.383333,-0.410198,-0.083921,0.018069,-0.907948,1.687389,0.657623,0.627169
1007,8.391667,-0.405737,-0.083692,0.017592,-0.909980,1.687305,0.657531,0.627061
1008,8.400000,-0.402183,-0.083597,0.017227,-0.911572,1.687229,0.657423,0.626906
1009,8.408333,-0.399939,-0.083531,0.016761,-0.912574,1.687166,0.657269,0.626643
1010,8.416667,-0.399893,-0.083426,0.016084,-0.912615,1.687103,0.657035,0.626190
1011,8.425000,-0.399364,-0.083533,0.015788,-0.912842,1.687041,0.656830,0.625818
1012,8.433333,-0.398238,-0.083653,0.015553,-0.913327,1.686975,0.656646,0.625490
1013,8.441667,-0.396965,-0.083887,0.015512,-0.913861,1.686896,0.656463,0.625188
1014,8.450000,-0.395973,-0.084302,0.015725,-0.914249,1.686809,0.656242,0.624834
1015,8.458333,-0.394094,-0.084453,0.015565,-0.915049,1.686711,0.656023,0.624498
1016,8.466667,-0.392074,-0.084562,0.015212,-0.915913,1.686574,0.655737,0.624100
1017,8.475000,-0.389457,-0.084935,0.015164,-0.916994,1.686360,0.655411,0.623735
1018,8.483333,-0.387146,-0.085274,0.015567,-0.917935,1.686283,0.655217,0.623428
1019,8.491667,-0.386963,-0.086927,0.017587,-0.917820,1.686209,0.655108,0.623337
1020,8.500000,-0.385710,-0.087984,0.018774,-0.918223,1.686126,0.654935,0.623164
1021,8.508333,-0.383136,-0.088412,0.018977,-0.919255,1.686043,0.654671,0.622844
1022,8.516667,-0.378536,-0.087563,0.017424,-0.921271,1.685959,0.654306,0.622316
1023,8.525000,-0.374755,-0.087361,0.016594,-0.922849,1.685887,0.654008,0.621932
1024,8.533333,-0.370952,-0.087347,0.016049,-0.924396,1.685831,0.653728,0.621572
1025,8.541667,-0.367133,-0.087389,0.015157,-0.925930,1.685818,0.653453,0.621194
1026,8.550000,-0.363468,-0.087325,0.014256,-0.927395,1.685792,0.653164,0.620827
1027,8.558333,-0.359316,-0.087326,0.013545,-0.929023,1.685826,0.652903,0.620523
1028,8.566667,-0.353838,-0.087412,0.013387,-0.931117,1.685807,0.652677,0.620343
1029,8.575000,-0.349527,-0.087604,0.013640,-0.932722,1.685742,0.652421,0.620126
1030,8.583333,-0.345211,-0.087058,0.012799,-0.934391,1.685598,0.652060,0.619767
1031,8.591667,-0.340594,-0.086429,0.011034,-0.936164,1.685484,0.651681,0.619366
1032,8.600000,-0.336307,-0.085865,0.009792,-0.937779,1.685432,0.651321,0.618961
1033,8.608333,-0.332734,-0.085549,0.009311,-0.939086,1.685262,0.650896,0.618582
1034,8.616667,-0.329281,-0.085425,0.008769,-0.940319,1.685108,0.650441,0.618166
1035,8.625000,-0.327400,-0.085423,0.007799,-0.940984,1.685074,0.650033,0.617606
1036,8.633333,-0.324937,-0.085485,0.007124,-0.941837,1.685036,0.649656,0.617098
1037,8.641667,-0.321422,-0.085459,0.006695,-0.943048,1.684960,0.649282,0.616724
1038,8.650000,-0.316917,-0.085834,0.007468,-0.944532,1.684836,0.648941,0.616558
1039,8.658333,-0.311839,-0.085845,0.007827,-0.946217,1.684742,0.648514,0.616276
1040,8.666667,-0.307239,-0.085562,0.007789,-0.947746,1.684683,0.648073,0.615941
1041,8.675000,-0.302934,-0.085234,0.007738,-0.949161,1.684623,0.647626,0.615596
1042,8.683333,-0.298559,-0.084920,0.007399,-0.950577,1.684570,0.647151,0.615191
1043,8.691667,-0.294116,-0.084805,0.007075,-0.951974,1.684514,0.646672,0.614768
1044,8.700000,-0.289804,-0.085020,0.007033,-0.953277,1.684470,0.646212,0.614369
1045,8.708333,-0.286378,-0.085669,0.007509,-0.954249,1.684422,0.645783,0.614024
1046,8.716667,-0.284134,-0.086990,0.008609,-0.954792,1.684376,0.645423,0.613789
1047,8.725000,-0.280502,-0.086970,0.007998,-0.955872,1.684339,0.644985,0.613340
1048,8.733333,-0.277681,-0.087708,0.008394,-0.956624,1.684307,0.644619,0.613017
1049,8.741667,-0.272830,-0.087032,0.006967,-0.958092,1.684286,0.644113,0.612445
1050,8.750000,-0.268479,-0.086575,0.005842,-0.959369,1.684303,0.643638,0.611940
1051,8.758333,-0.264441,-0.086779,0.005683,-0.960473,1.684297,0.643191,0.611525
1052,8.766667,-0.260654,-0.086965,0.005668,-0.961491,1.684263,0.642700,0.611101
1053,8.775000,-0.257873,-0.088081,0.006451,-0.962134,1.684272,0.642263,0.610719
1054,8.783333,-0.254301,-0.088831,0.006867,-0.963012,1.684216,0.641818,0.610421
1055,8.791667,-0.249025,-0.087465,0.005090,-0.964526,1.684097,0.641248,0.609961
1056,8.800000,-0.244109,-0.086672,0.003805,-0.965859,1.683980,0.640719,0.609553
1057,8.808333,-0.239135,-0.086514,0.003143,-0.967119,1.683846,0.640209,0.609174
1058,8.816667,-0.234048,-0.086967,0.003211,-0.968322,1.683707,0.639724,0.608822
1059,8.825000,-0.229719,-0.087446,0.003495,-0.969314,1.683663,0.639278,0.608468
1060,8.833333,-0.226764,-0.089224,0.005546,-0.969838,1.683546,0.638888,0.608370
1061,8.841667,-0.223511,-0.089974,0.006347,-0.970519,1.683465,0.638460,0.608140
1062,8.850000,-0.217970,-0.089729,0.005772,-0.971805,1.683376,0.637902,0.607707
1063,8.858333,-0.212843,-0.089663,0.005604,-0.972947,1.683310,0.637387,0.607334
1064,8.866667,-0.208364,-0.089857,0.005501,-0.973899,1.683241,0.636901,0.607006
1065,8.875000,-0.204602,-0.089885,0.005064,-0.974697,1.683205,0.636439,0.606667
1066,8.883333,-0.201172,-0.090045,0.004610,-0.975398,1.683149,0.635942,0.606352
1067,8.891667,-0.197643,-0.091010,0.005004,-0.976027,1.683106,0.635519,0.606145
1068,8.900000,-0.192211,-0.090898,0.004086,-0.977126,1.683058,0.634926,0.605694
1069,8.908333,-0.186830,-0.091198,0.003357,-0.978144,1.682992,0.634411,0.605277
1070,8.916667,-0.182013,-0.091933,0.002880,-0.978985,1.682929,0.633980,0.604945
1071,8.925000,-0.177914,-0.092835,0.002711,-0.979653,1.682844,0.633564,0.604673
1072,8.933333,-0.174315,-0.093670,0.002309,-0.980222,1.682735,0.633120,0.604422
1073,8.941667,-0.171507,-0.094860,0.002313,-0.980603,1.682634,0.632746,0.604240
1074,8.950000,-0.167232,-0.094765,0.001151,-0.981352,1.682534,0.632254,0.603820
1075,8.958333,-0.163062,-0.095115,0.000729,-0.982020,1.682458,0.631803,0.603435
1076,8.966667,-0.159383,-0.095837,0.000780,-0.982554,1.682371,0.631395,0.603139
1077,8.975000,-0.155818,-0.096220,0.000680,-0.983088,1.682285,0.630957,0.602801
1078,8.983333,-0.152139,-0.096879,0.001214,-0.983599,1.682172,0.630486,0.602545
1079,8.991667,-0.149889,-0.097770,0.001747,-0.983855,1.682134,0.630111,0.602385
1080,9.000000,-0.146208,-0.096988,0.000530,-0.984488,1.682099,0.629632,0.602018
1081,9.008333,-0.142656,-0.096638,-0.000360,-0.985043,1.682046,0.629157,0.601703
1082,9.016667,-0.138688,-0.096300,-0.001164,-0.985642,1.681993,0.628684,0.601428
1083,9.025000,-0.134839,-0.096058,-0.001909,-0.986199,1.681938,0.628207,0.601155
1084,9.033333,-0.131281,-0.095819,-0.002497,-0.986701,1.681906,0.627765,0.600923
1085,9.041667,-0.128078,-0.096010,-0.002473,-0.987103,1.681882,0.627373,0.600791
1086,9.050000,-0.125762,-0.097524,-0.000836,-0.987255,1.681867,0.627073,0.600862
1087,9.058333,-0.122683,-0.098200,0.000050,-0.987576,1.681846,0.626717,0.600803
1088,9.066667,-0.118575,-0.097629,-0.000220,-0.988134,1.681823,0.626295,0.600580
1089,9.075000,-0.115030,-0.097243,-0.000544,-0.988591,1.681815,0.625910,0.600370
1090,9.083333,-0.111460,-0.097148,-0.000377,-0.989009,1.681780,0.625494,0.600160
1091,9.091667,-0.108927,-0.096838,-0.000820,-0.989321,1.681755,0.625118,0.599955
1092,9.100000,-0.106464,-0.096108,-0.001550,-0.989660,1.681711,0.624723,0.599738
1093,9.108333,-0.104477,-0.096184,-0.001619,-0.989864,1.681659,0.624407,0.599660
1094,9.116667,-0.102522,-0.096299,-0.001636,-0.990057,1.681620,0.624102,0.599580
1095,9.125000,-0.100546,-0.096350,-0.001660,-0.990255,1.681591,0.623806,0.599488
1096,9.133333,-0.098557,-0.096483,-0.001565,-0.990442,1.681579,0.623524,0.599412
1097,9.141667,-0.096254,-0.096698,-0.001140,-0.990648,1.681595,0.623248,0.599350
1098,9.150000,-0.094215,-0.096896,-0.001167,-0.990825,1.681589,0.622991,0.599284
1099,9.158333,-0.092498,-0.097126,-0.001484,-0.990963,1.681616,0.622780,0.599237
1100,9.166667,-0.091265,-0.097192,-0.001715,-0.991071,1.681652,0.622571,0.599227
1101,9.175000,-0.090241,-0.097059,-0.001833,-0.991177,1.681661,0.622368,0.599207
1102,9.183333,-0.089845,-0.096600,-0.002112,-0.991258,1.681621,0.622141,0.599203
1103,9.191667,-0.089133,-0.096306,-0.002393,-0.991350,1.681632,0.621946,0.599201
1104,9.200000,-0.087726,-0.096184,-0.002300,-0.991488,1.681687,0.621785,0.599181
1105,9.208333,-0.086902,-0.095718,-0.002274,-0.991605,1.681712,0.621570,0.599142
1106,9.216667,-0.085495,-0.095505,-0.002163,-0.991748,1.681732,0.621321,0.599078
1107,9.225000,-0.083572,-0.095413,-0.001902,-0.991922,1.681820,0.621054,0.598988
1108,9.233333,-0.081515,-0.095177,-0.001817,-0.992116,1.681821,0.620724,0.598890
1109,9.241667,-0.079240,-0.095029,-0.001520,-0.992315,1.681821,0.620383,0.598790
1110,9.250000,-0.076570,-0.095091,-0.000789,-0.992519,1.681809,0.620032,0.598701
1111,9.258333,-0.074100,-0.095140,-0.000174,-0.992702,1.681807,0.619725,0.598622
1112,9.266667,-0.071897,-0.095143,0.000454,-0.992864,1.681816,0.619458,0.598543
1113,9.275000,-0.069805,-0.095187,0.001130,-0.993008,1.681825,0.619215,0.598465
1114,9.283333,-0.068085,-0.095222,0.001717,-0.993124,1.681823,0.618985,0.598384
1115,9.291667,-0.066505,-0.095515,0.001848,-0.993202,1.681836,0.618787,0.598318
1116,9.300000,-0.064707,-0.095770,0.001939,-0.993296,1.681851,0.618595,0.598272
1117,9.308333,-0.063049,-0.096071,0.002422,-0.993373,1.681804,0.618349,0.598184
1118,9.316667,-0.060994,-0.096615,0.002801,-0.993447,1.681796,0.618094,0.597973
1119,9.325000,-0.058592,-0.096882,0.002658,-0.993566,1.681785,0.617794,0.597785
1120,9.333333,-0.055936,-0.097105,0.002233,-0.993699,1.681786,0.617488,0.597633
1121,9.341667,-0.053135,-0.097300,0.001993,-0.993834,1.681821,0.617179,0.597503
1122,9.350000,-0.050169,-0.097331,0.002371,-0.993984,1.681844,0.616838,0.597426
1123,9.358333,-0.047583,-0.097420,0.002744,-0.994102,1.681884,0.616496,0.597369
1124,9.366667,-0.045057,-0.097373,0.002914,-0.994223,1.681922,0.616146,0.597360
1125,9.375000,-0.042486,-0.097245,0.002904,-0.994349,1.681950,0.615779,0.597356
1126,9.383333,-0.039855,-0.097119,0.002834,-0.994470,1.681989,0.615425,0.597346
1127,9.391667,-0.036430,-0.097125,0.002987,-0.994601,1.682052,0.615097,0.597420
1128,9.400000,-0.033476,-0.097053,0.003355,-0.994710,1.682058,0.614733,0.597431
1129,9.408333,-0.030162,-0.097395,0.003797,-0.994781,1.682132,0.614429,0.597434
1130,9.416667,-0.027557,-0.097383,0.004018,-0.994857,1.682147,0.614092,0.597388
1131,9.425000,-0.025009,-0.097245,0.003961,-0.994938,1.682142,0.613757,0.597360
1132,9.433333,-0.022325,-0.097064,0.003955,-0.995020,1.682149,0.613405,0.597315
1133,9.441667,-0.019203,-0.096796,0.004207,-0.995110,1.682195,0.613045,0.597296
1134,9.450000,-0.016745,-0.096546,0.004194,-0.995179,1.682177,0.612687,0.597255
1135,9.458333,-0.014674,-0.096251,0.004217,-0.995240,1.682131,0.612360,0.597214
1136,9.466667,-0.013106,-0.095950,0.003922,-0.995292,1.682010,0.612049,0.597177
1137,9.475000,-0.011598,-0.095900,0.003760,-0.995316,1.681942,0.611787,0.597119
1138,9.483333,-0.010133,-0.095924,0.003772,-0.995330,1.681897,0.611575,0.597068
1139,9.491667,-0.008965,-0.095976,0.003774,-0.995336,1.681865,0.611395,0.597031
1140,9.500000,-0.007963,-0.096039,0.003781,-0.995339,1.681843,0.611245,0.597000
1141,9.508333,-0.007165,-0.096046,0.003781,-0.995344,1.681836,0.611122,0.596972
